2024-11-19 17:45:59 INFO  c.b.T.LoginPageTests:45 - Setting up driver ...
2024-11-19 22:40:58 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-19 22:40:58 INFO  LoginPageTests:27 - Login Page is opened
2024-11-19 22:40:58 INFO  TestData:66 - Row 1 data: {Comment=Enter invalid username and incorrect password, UserName/Email=invalidUser, Password=wrongPassword123}
2024-11-19 22:40:58 INFO  TestData:66 - Row 2 data: {Comment=Enter valid username and incorrect password, UserName/Email=validUser, Password=123.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 3 data: {Comment=Enter invalid username and leave password field blank, UserName/Email=invalidUser, Password=}
2024-11-19 22:40:58 INFO  TestData:66 - Row 4 data: {Comment=Leave username field blank and enter valid password, UserName/Email=, Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 5 data: {Comment=Leave both fields blank, UserName/Email=, Password=}
2024-11-19 22:40:58 INFO  TestData:66 - Row 6 data: {Comment=Enter special characters in username field, UserName/Email=!@#$%^&*(), Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 7 data: {Comment=Enter invalid email without "@", UserName/Email=invalidemail.com, Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 8 data: {Comment=Enter email without domain, UserName/Email=invalid@, Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 9 data: {Comment=Enter valid email and blank password, UserName/Email=chaudhariminal09@gmail.com, Password=}
2024-11-19 22:40:58 INFO  TestData:66 - Row 10 data: {Comment=Enter invalid email and valid password, UserName/Email=invalidemail.com, Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 11 data: {Comment=Enter email with spaces and valid password, UserName/Email=user @example.com, Password=12345.0}
2024-11-19 22:40:58 INFO  TestData:66 - Row 12 data: {Comment=Enter email with special characters and invalid password, UserName/Email=user@inv@lid.com, Password=wrongPass}
2024-11-19 22:40:58 INFO  LoginPageTests:53 - fetched username/email: invalidUser
2024-11-19 22:40:58 INFO  LoginPageTests:54 - fetched password: wrongPassword123
2024-11-19 22:40:58 INFO  LoginPage:67 - Sign In button clicked
2024-11-19 22:40:59 INFO  LoginPage:123 - Fetched text from alert: Please Enter Your Correct Username/Email or Password !!
2024-11-19 22:41:09 INFO  LoginPageTests:53 - fetched username/email: validUser
2024-11-19 22:41:09 INFO  LoginPageTests:54 - fetched password: 123.0
2024-11-19 22:41:09 INFO  LoginPage:67 - Sign In button clicked
2024-11-19 22:41:10 INFO  LoginPage:123 - Fetched text from alert: Please Enter Your Correct Username/Email or Password !!
2024-11-20 16:01:17 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-20 16:01:19 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-20 16:01:19 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-20 16:01:19 INFO  LoginPageTests:23 - Login Page is Initialised
2024-11-20 16:01:20 INFO  ActionUtils:95 - Fetching title of page...
2024-11-20 16:01:20 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-20 16:01:20 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-20 16:01:20 INFO  LoginPageTests:27 - Login Page is opened
2024-11-20 16:01:20 INFO  LoginPage:43 - Minal_Ch
2024-11-20 16:01:20 INFO  LoginPage:45 - 12345
2024-11-20 16:01:20 INFO  LoginPage:48 - Sign In button clicked
2024-11-20 16:01:32 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:25:30 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:25:54 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:34:51 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:38:20 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:38:23 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:38:23 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:38:23 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:38:24 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:38:25 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:38:25 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:38:25 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:38:25 INFO  LoginPage:43 - Minal_Ch
2024-11-27 21:38:25 INFO  LoginPage:45 - Mkiopl@123
2024-11-27 21:38:25 INFO  LoginPage:48 - Sign In button clicked
2024-11-27 21:38:25 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:38:25 INFO  LoginPage:91 - Fetch page title: User Dashboard - HP Banking
2024-11-27 21:38:25 INFO  ActionUtils:108 - Clicking button
2024-11-27 21:38:26 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:38:26 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:38:26 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:38:26 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:44:55 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:44:56 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:44:56 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:44:56 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:44:58 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:44:58 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:44:58 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:44:58 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:44:58 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:50:17 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:50:18 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:50:18 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:50:18 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:50:20 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:50:20 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:50:20 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:50:20 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:50:21 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:51:41 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:51:43 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:51:43 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:51:43 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:51:45 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:51:45 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:51:45 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:51:45 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:51:45 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:53:34 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:53:35 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:53:35 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:53:35 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:53:37 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:53:37 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:53:37 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:53:37 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:53:37 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 21:53:58 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 21:53:59 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 21:53:59 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 21:53:59 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 21:54:01 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 21:54:01 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 21:54:01 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 21:54:01 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 21:54:01 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 22:01:15 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 22:01:16 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 22:01:16 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 22:01:16 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:01:17 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:01:17 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:01:17 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:01:17 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:01:18 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 22:07:07 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 22:07:08 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 22:07:08 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 22:07:08 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:07:10 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:07:10 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:07:10 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:07:10 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:07:10 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 22:11:15 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 22:11:17 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 22:11:17 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 22:11:17 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:11:18 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:11:18 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:11:18 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:11:18 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:11:18 INFO  TestData:66 - Row 1 data: {Comment=Enter invalid username and incorrect password, UserName/Email=invalidUser, Password=wrongPassword123}
2024-11-27 22:11:18 INFO  TestData:66 - Row 2 data: {Comment=Enter valid username and incorrect password, UserName/Email=validUser, Password=123.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 3 data: {Comment=Enter invalid username and leave password field blank, UserName/Email=invalidUser, Password=}
2024-11-27 22:11:18 INFO  TestData:66 - Row 4 data: {Comment=Leave username field blank and enter valid password, UserName/Email=, Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 5 data: {Comment=Leave both fields blank, UserName/Email=, Password=}
2024-11-27 22:11:18 INFO  TestData:66 - Row 6 data: {Comment=Enter special characters in username field, UserName/Email=!@#$%^&*(), Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 7 data: {Comment=Enter invalid email without "@", UserName/Email=invalidemail.com, Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 8 data: {Comment=Enter email without domain, UserName/Email=invalid@, Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 9 data: {Comment=Enter valid email and blank password, UserName/Email=chaudhariminal09@gmail.com, Password=}
2024-11-27 22:11:18 INFO  TestData:66 - Row 10 data: {Comment=Enter invalid email and valid password, UserName/Email=invalidemail.com, Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 11 data: {Comment=Enter email with spaces and valid password, UserName/Email=user @example.com, Password=12345.0}
2024-11-27 22:11:18 INFO  TestData:66 - Row 12 data: {Comment=Enter email with special characters and invalid password, UserName/Email=user@inv@lid.com, Password=wrongPass}
2024-11-27 22:11:18 INFO  LoginPageTests:56 - fetched username/email: invalidUser
2024-11-27 22:11:18 INFO  LoginPageTests:57 - fetched password: wrongPassword123
2024-11-27 22:11:19 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:11:29 INFO  LoginPageTests:56 - fetched username/email: validUser
2024-11-27 22:11:29 INFO  LoginPageTests:57 - fetched password: 123.0
2024-11-27 22:11:29 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:11:40 INFO  LoginPageTests:56 - fetched username/email: invalidUser
2024-11-27 22:11:40 INFO  LoginPageTests:57 - fetched password: 
2024-11-27 22:11:40 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:11:50 INFO  LoginPageTests:56 - fetched username/email: 
2024-11-27 22:11:50 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:11:51 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:01 INFO  LoginPageTests:56 - fetched username/email: 
2024-11-27 22:12:01 INFO  LoginPageTests:57 - fetched password: 
2024-11-27 22:12:01 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:11 INFO  LoginPageTests:56 - fetched username/email: !@#$%^&*()
2024-11-27 22:12:11 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:12:12 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:22 INFO  LoginPageTests:56 - fetched username/email: invalidemail.com
2024-11-27 22:12:22 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:12:22 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:32 INFO  LoginPageTests:56 - fetched username/email: invalid@
2024-11-27 22:12:32 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:12:33 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:43 INFO  LoginPageTests:56 - fetched username/email: chaudhariminal09@gmail.com
2024-11-27 22:12:43 INFO  LoginPageTests:57 - fetched password: 
2024-11-27 22:12:43 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:12:53 INFO  LoginPageTests:56 - fetched username/email: invalidemail.com
2024-11-27 22:12:53 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:12:54 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:13:04 INFO  LoginPageTests:56 - fetched username/email: user @example.com
2024-11-27 22:13:04 INFO  LoginPageTests:57 - fetched password: 12345.0
2024-11-27 22:13:04 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:13:14 INFO  LoginPageTests:56 - fetched username/email: user@inv@lid.com
2024-11-27 22:13:14 INFO  LoginPageTests:57 - fetched password: wrongPass
2024-11-27 22:13:14 INFO  LoginPage:67 - Sign In button clicked
2024-11-27 22:13:16 INFO  LoginPageTests:45 - Setting up driver ...
2024-11-27 22:13:18 INFO  LoginPageTests:52 - Chrome browser initialized.
2024-11-27 22:13:18 INFO  LoginPageTests:67 - Driver setup complete ...
2024-11-27 22:13:18 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:13:19 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:13:19 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:13:19 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:13:19 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:13:20 INFO  LoginPage:59 - Sign In button clicked
2024-11-27 22:13:20 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:13:20 INFO  LoginPage:91 - Fetch page title: User Dashboard - HP Banking
2024-11-27 22:13:20 INFO  ActionUtils:108 - Clicking button
2024-11-27 22:13:21 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:13:21 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:13:21 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:13:21 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 22:13:25 INFO  LoginPageTests:93 - Driver tear down complete ...
2024-11-27 22:31:58 INFO  LoginPageTests:44 - Setting up driver ...
2024-11-27 22:31:59 INFO  LoginPageTests:51 - Chrome browser initialized.
2024-11-27 22:31:59 INFO  LoginPageTests:66 - Driver setup complete ...
2024-11-27 22:31:59 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:32:01 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:32:01 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:32:01 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:32:01 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:32:01 INFO  LoginPageTests:77 - Driver tear down complete ...
2024-11-27 22:32:31 INFO  LoginPageTests:44 - Setting up driver ...
2024-11-27 22:32:32 INFO  LoginPageTests:51 - Chrome browser initialized.
2024-11-27 22:32:32 INFO  LoginPageTests:66 - Driver setup complete ...
2024-11-27 22:32:32 INFO  LoginPageTests:26 - Login Page is Initialised
2024-11-27 22:32:34 INFO  ActionUtils:95 - Fetching title of page...
2024-11-27 22:32:34 INFO  LoginPage:76 - Expected page title: Login - HP Banking
2024-11-27 22:32:34 INFO  LoginPage:77 - Fetch page title: Login - HP Banking
2024-11-27 22:32:34 INFO  LoginPageTests:30 - Login Page is opened
2024-11-27 22:32:34 INFO  LoginPageTests:83 - SELECT * FROM account WHERE user_name = 'Minal Chaudhari'
2024-11-27 22:32:34 INFO  LoginPageTests:77 - Driver tear down complete ...
